Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones,Violaciones_Lipinski,Scaffold
CC[C@H]1C=CCC[C@@]2(CC3CCc4c(C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)CC(O)CCN)c(CCCC(C)O)nc([n+]43)N2)O1.[Cl-],6.492683333333334,6.622900376984125,6.5577918551587295,1,C1=CCOC2(CC1)CC1CCc3ccnc([n+]31)N2
CC(=O)N(C)CCc1cc(Br)c(OCCCNc2ncn(C)c3ncnc2-3)c(Br)c1,6.466276666666666,6.578190860389609,6.522233763528137,1,c1ccc(OCCCNc2nc[nH]c3ncnc2-3)cc1
CCC(=O)N(C)CCc1cc(Br)c(OCCCNC(=O)Cc2ccc(O)cc2)c(I)c1,6.594172222222217,6.42019743145743,6.507184826839824,1,O=C(Cc1ccccc1)NCCCOc1ccccc1
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(CCN(C)C(N)=O)cc1Br)[C@@H]2O,6.686236666666667,6.327730899470897,6.506983783068781,1,O=C(NCCCOc1ccccc1)C1=NOC2(CC=CC=CO2)C1
COc1c(O)cc(CO)cc1Br,6.173153333333338,6.753760651154403,6.46345699224387,0,c1ccccc1
C[C@@H]1NC(=O)[C@@H](C)C/C(CO)=C/[C@H](C)C[C@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2c(Br)[nH]c3ccccc23)N(C)C1=O,6.496005555555557,6.424829371693118,6.460417463624338,1,O=C1CCC=CCCCOC(=O)CC(c2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CN1
CN[C@@H](Cc1ccc(OC)c(Br)c1)C(=O)NCCc1cc(Br)c(OCCCN(C)C)c(Br)c1,6.554467777777775,6.351861717171715,6.453164747474744,1,O=C(CCc1ccccc1)NCCc1ccccc1
CC[C@H](C)[C@@H](C(=O)N[C@H](C(=O)N(C)[C@@H](C(C)C)[C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)O[C@H](CO)Cc1ccccc1)OC)C(C)C)N(C)C,6.438533333333338,6.454652539682538,6.446592936507939,1,O=C(CCC1CCCN1)OCCc1ccccc1
CCOCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,6.322481111111111,6.555399590367968,6.438940350739539,1,c1ccc(Cc2ccccc2)cc1
COC1=C(Br)[C@@H](O)[C@]2(C=C1Br)CC(C(=O)NCCCOc1c(Br)cc(CC[N+](C)(C)C)cc1Br)=NO2,6.624732222222222,6.246980376984124,6.435856299603173,1,O=C(NCCCOc1ccccc1)C1=NOC2(C=CC=CC2)C1
CNCCCOc1c(Br)cc(CCNC(=O)/C(Cc2ccc(OC)c(Br)c2)=N/O)cc1Br,6.543606666666663,6.3176366468253935,6.430621656746029,1,N=C(Cc1ccccc1)C(=O)NCCc1ccccc1
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)OC[C@@H](O)Cc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)[C@@H](C)CC,6.418277777777783,6.439145119047618,6.428711448412701,1,O=C(CCC1CCCN1)OCCCc1ccccc1
COc1c(Br)cc(C/C(=N\O)C(=O)NCCCOc2c(Br)cc(CCN)cc2Br)c(O)c1Br,6.474884444444444,6.379734365079364,6.427309404761904,1,N=C(Cc1ccccc1)C(=O)NCCCOc1ccccc1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](Cc2ccc(O)c(I)c2)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](C)C1,6.537716666666669,6.3115333333333306,6.424625,1,O=C1CCC=CCCCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCc1cc(Br)c(OCCCN(C)C)c(Br)c1)=NO2,6.62297111111111,6.225154880952378,6.424062996031744,1,O=C(NCCc1ccccc1)C1=NOC2(C=CC=CC2)C1
CN(C)CCCOc1c(Br)cc(C/C(=N\O)C(=O)NCCc2cnc(N)[nH]2)cc1Br,6.468688888888892,6.362341111111108,6.415514999999999,1,N=C(Cc1ccccc1)C(=O)NCCc1cnc[nH]1
CCO[C@]1(OC)C(Br)=C[C@@](O)(CC(=O)NC(C)NC(=O)C[C@]2(O)C=C(Br)[C@](OC)(OCC)C(Br)=C2)C=C1Br,6.6383611111111085,6.169619087301586,6.403990099206347,1,O=C(CC1C=CCC=C1)NCNC(=O)CC1C=CCC=C1
COC(=O)c1ccccc1NC(=O)[C@H](CCS(C)(=O)=O)NC(=O)c1cnc2c(n1)c(=O)n(C)c(=O)n2C,6.247861111111114,6.549143253968257,6.398502182539685,1,O=C(CNC(=O)c1cnc2[nH]c(=O)[nH]c(=O)c2n1)Nc1ccccc1
CC[C@H]1C=CCC[C@@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCC5=NCCCN5C[C@@H](O)CCN)[C@]5(CCC[C@@H](C)O5)NC(=[N+]34)N2)O1.[Cl-],6.299272222222221,6.49124081349206,6.39525651785714,1,O=C(OCCCCCCCCCCCCCCCC1=NCCCN1)C1C2CCC3CC4(CCC=CCO4)NC(=[N+]32)NC12CCCCO2
Cc1c(Cl)cc2c(c(C3=N[C@@](C)(C(=O)N[C@H](C)C(=O)N[C@@H](CO)C(=O)O)CO3)cn2C)c1O,6.415457777777775,6.374516812169313,6.394987294973544,0,c1ccc2c(C3=NCCO3)c[nH]c2c1
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,6.239786666666695,6.539776007575767,6.389781337121231,1,c1ccc(Oc2ccccc2)cc1
C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)[C@@H]1O,6.4543833333333325,6.324282962962956,6.389333148148144,1,C=C1CCCCOC(=O)CC(c2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CC1
C[S+]([O-])CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC[S+](C)[O-])NC(=O)c2csc(n2)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,6.494646666666668,6.2809435019841295,6.387795084325399,1,O=C1NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)N2CCCC2C(=O)NC(Cc2ccccc2)c2nc1cs2
CN(C)CCc1ccc(OCCCNC(=O)c2cc(Br)c(Br)[nH]2)c(Br)c1,6.356548888888888,6.414801360028856,6.3856751244588725,1,O=C(NCCCOc1ccccc1)c1ccc[nH]1
C=CC(C)(C)[C@@]12C[C@@]3(OC)C(=O)N/C(=C/c4cn(C(C)(C)CC(C)=O)cn4)C(=O)N3[C@]1(C)Nc1ccccc12,6.290911111111112,6.466040701058205,6.378475906084658,1,O=C1NC(=Cc2c[nH]cn2)C(=O)N2C1CC1c3ccccc3NC12
CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](/C=C(\C)C(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)C[S+]2[O-],6.651744444444446,6.098659570105815,6.37520200727513,1,O=C1C=CC2C[SH+]C(=N2)CCCCCCOC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)N1
C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)C1=O,6.421683333333334,6.324282962962956,6.372983148148145,1,C=C1CCC(=O)NCC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(c2ccccc2)CC(=O)OCCCC1=O
CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](/C=C(\C)C(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2,6.6216944444444445,6.098659570105815,6.36017700727513,1,O=C1C=CC2CSC(=N2)CCCCCCOC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)N1
CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C\Cl)C/C(=C\C(=O)N1C(=O)C=C(OC)[C@@H]1CO)OC)OC,6.414994444444447,6.303246964285711,6.359120704365079,1,O=C1C=CCN1
CNCCc1cc(Br)c(OCCCNC=C2C(=O)[C@@H]3[C@H](C2=O)[C@H]2C(O)[C@@H]3C(=O)[C@H]2Br)c(Br)c1,6.481007777777774,6.2357977380952345,6.358402757936505,1,O=C1CC2CC1C1C(=O)C(=CNCCCOc3ccccc3)C(=O)C21
CNCCc1cc(Br)c(OCCCNC(=O)C2=CO[C@@]3(CC(Br)=C(OC)C(Br)=CO3)[C@H]2O)c(Br)c1,6.605457777777779,6.110962886904761,6.358210332341271,1,O=C(NCCCOc1ccccc1)C1=COC2(CC=CC=CO2)C1
C/C1=C/[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)[C@H]1O,6.3889000000000005,6.324282962962956,6.356591481481479,1,O=C1CC=CCCCCOC(=O)CC(c2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CN1
CC[C@H](C)[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](Cc2ccc(OC)cc2)C(=O)N[C@@H](C)C(=O)N1C,6.511527777777777,6.194940505952384,6.35323414186508,1,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CN1
CCC[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC[S+](C)[O-])NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H]1C,6.332329999999999,6.371551934523805,6.351940967261902,1,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)COC(=O)CCN1
C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC2(OC)OC(=O)Nc3ccccc32)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)C1=O,6.461422222222228,6.235955456349201,6.348688839285714,1,C=C1CCC(=O)NCC(=O)NC(CC2OC(=O)Nc3ccccc32)C(=O)NC(c2ccccc2)CC(=O)OCCCC1=O
C[N+](C)(C)C[C@H](c1c[nH]c2cc(Br)ccc12)c1c(O)c(NC(=O)CS(=O)(=O)[O-])c2c3c(nccc13)C=CN2,6.35618888888889,6.336211091269839,6.346199990079365,1,C1=Cc2nccc3c(Cc4c[nH]c5ccccc45)ccc(c23)N1
COC1(CC2C(=O)N[C@@H](c3ccc(O)cc3)CC(=O)O[C@@H](C)C[C@@H](C)/C=C(\C)C[C@H](C)C(=O)N[C@@H](C)C(=O)N2C)OC(=O)Nc2ccccc21,6.456411111111119,6.235955456349201,6.346183283730159,1,O=C1CCC=CCCCOC(=O)CC(c2ccccc2)NC(=O)C(CC2OC(=O)Nc3ccccc32)NC(=O)CN1
CC[C@H](C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,6.446935555555556,6.244447119708995,6.345691337632275,1,O=C1CCNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)COC(=O)CNC(=O)CN1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2ncnc3ccccc23)N(C)C(=O)C(C)NC(=O)[C@@H](C)C1,6.282030000000003,6.408284563492059,6.345157281746031,1,O=C1CCC=CCCCOC(=O)CC(c2ccccc2)NC(=O)C(Cc2ncnc3ccccc23)NC(=O)CN1
CCCC(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C(=O)N(C)Cc1nccs1)C(C)C)C(C)C,6.460157777777782,6.228314017857144,6.344235897817463,1,O=C(CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)NCc1nccs1
CCC[C@@H](CC[C@@H](C)[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CCO)N(C)C(=O)[C@]2(C)CSC(=N2)[C@H](C)NC(=O)C1(C)C)OC,6.454599999999998,6.230584853294849,6.342592426647424,1,O=C1CCOC(=O)CNC(=O)CNC(=O)C2CSC(=N2)CN1
COC1=C(Br)[C@H](O)[C@]2(CC(C(=O)NCCCOc3c(Br)cc(CCNS(=O)(=O)O)cc3Br)=NO2)CC1Br,6.495983333333336,6.1747861772486745,6.335384755291005,1,O=C(NCCCOc1ccccc1)C1=NOC2(CC=CCC2)C1
CN[C@@]12CN3[C@@H](C[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C[C@H]3C)C[C@@]1(O)C(C)(C)[C@@]1(C2)C(=O)Nc2c(C(=O)[C@H]3OC3(C)C)cccc21,6.420249999999999,6.23971183201058,6.329980916005289,1,O=C(c1cccc2c1NC(=O)C21CC2CC3CCCCN3CC2C1)C1CO1
CC(=O)Nc1cc(COCc2ccc(O)c(NC(C)=O)c2)ccc1O,6.3894888888888905,6.268820695165947,6.329154792027419,0,c1ccc(COCc2ccccc2)cc1
CC[C@H]1C=CCC[C@@]2(C[C@@H]3CC[C@H]4[C@@H](C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)CC(O)CCN)[C@@]5(CCC[C@@H](C)O5)NC(=[N+]34)N2)O1.[Cl-],6.260233333333334,6.39338684523809,6.326810089285711,1,C1=CCOC2(CC1)CC1CCC3CC4(CCCCO4)NC(=[N+]13)N2
CN1C(=O)N(C)[C@]2(Oc3c(O)cc4c(c3C3=C2C(=O)c2c(CCN)c[nH]c2C3=O)CC[N+]4(C)C)C1=O,6.141555555555556,6.510105403439152,6.325830479497354,0,O=C1NC(=O)C2(N1)Oc1ccc3c(c1C1=C2C(=O)c2cc[nH]c2C1=O)CC[NH2+]3
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(CCNC=C3C(=O)CC(Cl)C3=O)cc1Br)[C@@H]2O,6.549952222222221,6.09375549182299,6.321853857022606,1,O=C1CCC(=O)C1=CNCCc1ccc(OCCCNC(=O)C2=NOC3(CC=CC=CO3)C2)cc1
COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](CO)N3[C@@H](CC(C)=O)[C@H](C2)N1C,6.371688888888889,6.266598297258294,6.319143593073592,1,O=C1C=CC(=O)C2=C1CC1C3NC(CC4=C3C(=O)C=CC4=O)CN1C2
CCC(C)[C@@H]1NC(=O)[C@@H]2[C@@H](C)CCN2C(=O)[C@@H](C[C@H](O)CCl)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C1=O,6.433118888888893,6.201488512566133,6.317303700727512,1,O=C1CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)COC(=O)CCN1
CC(C)=CC(=O)NCCCOc1c(I)cc(CCNC(=O)Cc2ccc(O)cc2)cc1I,6.44406666666666,6.187624137806633,6.315845402236647,1,O=C(Cc1ccccc1)NCCc1ccccc1
CO/C(=C1/NC(=O)[C@@H](Cc2ccc(O)c(Br)c2)N(C)C(=O)[C@H](C)NC(=O)C[C@H](O)C/C=C(\C)CC[C@H](C)OC1=O)c1ccccc1,6.42448555555556,6.206776349206344,6.315630952380952,1,O=C1CCCC=CCCCOC(=O)C(=Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1
COC1=C(Br)C(O)C2(C=C1Br)CC(C(=O)NCC(O)c1cc(Br)c(OC[C@@H]3COC(=O)N3)c(Br)c1)=NO2,6.460609999999998,6.169133300264548,6.3148716501322735,1,O=C1NC(COc2ccc(CCNC(=O)C3=NOC4(C=CC=CC4)C3)cc2)CO1
COC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC1=O,6.377463333333333,6.24644399801587,6.311953665674602,1,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C2CCCN2C(=O)CN1
CS[C@@H]1C(=O)N(C)[C@](Cc2ccc(OC/C=C(\C)C(=O)NCCC(=O)O)cc2)(SC)C(=O)N1C,6.338112222222222,6.285087956349206,6.311600089285713,1,O=C1CNC(=O)C(Cc2ccccc2)N1
CCC[C@H](O)CC(=O)N1CC[C@@]23c4ccccc4N[C@@H]4N(C)c5cccc6c5[C@@]42CCN([C@@H]13)[C@@H]6[C@H]1OC1(C)C,6.326683333333336,6.294890496031738,6.310786914682537,1,c1ccc2c(c1)NC1Nc3cccc4c3C13CCN(C4C1CO1)C1NCCC213
C[N+](C)(C)C[C@H](c1c[nH]c2cc(Br)ccc12)c1c2ccnc3c2c(c2nc(CS(=O)(=O)[O-])oc12)NC=C3,6.312544444444445,6.3055081613756565,6.30902630291005,1,C1=Cc2nccc3c(Cc4c[nH]c5ccccc45)c4ocnc4c(c23)N1
CO[C@@H]1/C=C(C)/C=C/[C@@H](C)/C=C(\C)C(=O)O[C@H](/C(C)=C/C=C(\C)CNC(=O)[C@H](COS(=O)(=O)[O-])NC=O)[C@@H](C)/C=C/C=C/[C@@H](OC)CC/C=C(C)\C=C\C1.[Na+],6.32402222222222,6.289265218253963,6.306643720238092,1,O=C1C=CCC=CC=CCCC=CC=CCCCC=CC=CCCO1
C=C[C@@](C)(CCC=C(C)C)c1ccc2c3c1NC(=O)[C@@]3(O)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.287344444444446,6.322237619047616,6.304791031746031,0,O=C1CNc2cccc3c2C(CCN1)C(=O)N3
C=CC(C)(C)c1[nH]c2c(C/C=C(\C)CO)cc(CC=C(C)C)cc2c1C[C@@H]1NC(=O)[C@H](C)NC1=O,6.364988888888887,6.243384395743144,6.304186642316015,0,O=C1CNC(=O)C(Cc2c[nH]c3ccccc23)N1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(OC)=C(Br)[C@@H]3O)C1)=NO2,6.58682777777778,6.020937943121689,6.303882860449734,1,O=C(NCCCCNC(=O)C1=NOC2(C=CC=CC2)C1)C1=NOC2(C=CC=CC2)C1
CO/C(C)=C/C(=O)N(C)[C@@H](Cc1ccc(OC)cc1)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1c1nccs1)C(C)C,6.504438888888892,6.101963690476189,6.303201289682541,1,O=C(CCc1ccccc1)NCC(=O)NCC(=O)N1CCCC1c1nccs1
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(CCNC=C3C(=O)C=CC3=O)cc1Br)[C@@H]2O,6.523506666666664,6.0810836267436255,6.302295146705145,1,O=C1C=CC(=O)C1=CNCCc1ccc(OCCCNC(=O)C2=NOC3(CC=CC=CO3)C2)cc1
COCn1cc(C[C@@H]2NC(=O)[C@@H]3CCCN3C2=O)c2ccccc21,6.172777777777776,6.428211598124096,6.300494687950936,0,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC12
COc1ccc(C[C@@H]2NC(=O)/C(C)=C/C3CSC(=N3)[C@@H](C)[C@@H](O)C[C@H](C)C[C@@H](C(C)(C)C)OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)N(C)C2=O)cc1,6.492955555555562,6.107632645502641,6.3002941005291015,1,O=C1C=CC2CSC(=N2)CCCCCCOC(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)N1
CC[C@H](C)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,6.352985555555555,6.244447119708995,6.298716337632275,1,O=C1CCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)COC(=O)C(Cc2ccccc2)NC(=O)CN1
CCC[C@H]1NC(=O)c2csc(n2)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.366994444444448,6.229476001984128,6.298235223214288,1,O=C1CCNC(=O)c2csc(n2)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1
CN1C(=O)N=C([N-]c2nc(Cc3ccc4c(c3)OCO4)cn2C)C1=O.CN1C(=O)N=C([N-]c2nc(Cc3ccc4c(c3)OCO4)cn2C)C1=O.[Zn+2],6.453372222222229,6.142432764550268,6.297902493386248,1,O=C1N=C([N-]c2nc(Cc3ccc4c(c3)OCO4)c[nH]2)C(=O)N1.O=C1N=C([N-]c2nc(Cc3ccc4c(c3)OCO4)c[nH]2)C(=O)N1
C=C[C@@](C)(CCC=C(C)C)c1ccc2c3c(c[nH]c13)C[C@@H](COC(C)=O)NC(=O)[C@H](C(C)C)N2C,6.182216666666665,6.413422629870129,6.297819648268398,1,O=C1CNc2cccc3[nH]cc(c23)CCN1
COc1cc(CC(=O)NCCCCNC(=O)CC(=O)NCCC(=O)c2ccccc2NC=O)ccc1O,6.397410000000007,6.196222110389612,6.296816055194809,1,O=C(CC(=O)NCCC(=O)c1ccccc1)NCCCCNC(=O)Cc1ccccc1
C=CCCC[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.321222222222222,6.271263419312166,6.296242820767194,1,O=C1CCOC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)COC(=O)CNC(=O)CN1
C/C1=C\[C@H](C)C[C@@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2ccc(O)c(I)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.435755555555554,6.1562222023809445,6.295988878968249,1,O=C1CCC=CCCCOC(=O)CC(c2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1
CN(C)CCCOc1ccc(CCNC(=O)c2cc(Br)c[nH]2)cc1Br,6.350715555555553,6.241087579365074,6.295901567460314,0,O=C(NCCc1ccccc1)c1ccc[nH]1
COC1=C(Br)[C@H](O)[C@]2(C=C1Br)CN=C(C(=O)NCCCC(=O)CNC(=O)C1=NO[C@]3(C=C(Br)C(OC)=C(Br)[C@@H]3O)C1)C2,6.568088888888892,6.020937943121689,6.294513416005291,1,O=C(CCCNC(=O)C1=NCC2(C=CC=CC2)C1)CNC(=O)C1=NOC2(C=CC=CC2)C1
C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(C[N+]2([O-])C1)N(C)C3=O)C(=O)Nc1c5ccc2c1C(=O)CC(C)(C)O2,6.1530777777777805,6.435173865740742,6.294125821759261,0,O=C1CCOc2ccc3c(c21)NC(=O)C31CC2CC34CCC[NH+]3CC2(C1)NC4=O
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(OC)=C(Br)[C@@H]3O)C1)=NO2,6.566172222222223,6.020937943121689,6.293555082671956,1,O=C(NCCCCCNC(=O)C1=NOC2(C=CC=CC2)C1)C1=NOC2(C=CC=CC2)C1
CCCCC(C)C(=O)N1CCC[C@H]1C(=O)N(C)C(Cc1ccccc1)C(=O)NCC(=O)N(C)[C@@H](C(=O)N(C)[C@H](C(=O)NCC(=O)N(C)C(Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)OC)[C@@H](C)CC)C(C)C,6.480441111111111,6.105052807539681,6.292746959325396,1,O=C(CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1
CCC[C@H]1NC(=O)c2csc(n2)[C@H](C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,6.3050688888888935,6.278117695105821,6.291593291997357,1,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)COC(=O)CCNC(=O)c2csc(n2)CN1
COc1cc(CCN(C)C)c2c(c1O)Sc1c(CCN(C)C)cc(OC)c(O)c1S2,6.37874555555556,6.202479484487734,6.290612520021647,0,c1ccc2c(c1)Sc1ccccc1S2
CCC1CC(C)CC(=O)N(C)/C=C/CCC(C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C(C)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O1,6.344291111111115,6.235831091269835,6.290061101190475,1,O=C1CCCCOC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CCCC=CN1
CCCCCC(=O)N[C@H](C(=O)N[C@@H](CC[S+](C)[O-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)C(C)C,6.270150000000003,6.302963630952377,6.28655681547619,1,C1CO1
C/C=C(/C)C(=O)OCC1C2=C(C=CN1C=O)C(=O)C(C)=C(OC)C2=O,6.36078333333333,6.209796612554114,6.285289972943723,0,O=C1C=CC(=O)C2=C1C=CNC2
C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)OCC(O)C(O)CO)c(O)c2C(=O)O1,6.202782222222223,6.367165876322747,6.284974049272485,1,O=C(NCCc1ccccc1)c1ccc2c(c1)C(=O)OCC2
C#CCCCC1OC(=O)CCNC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]([C@@H](C)CC)NC(=O)C1(C)C,6.323938888888889,6.24151991071428,6.2827293998015845,1,O=C1CCOC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)COC(=O)CN1
