Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones
CCC(C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)CC)NC1=O,6.256205555555553,6.008768902777779,6.132487229166665
Cn1cc(Br)cc1C(=O)NC[C@@H]1[C@@H](CNC(=O)c2ccc(Br)n2C)Cc2[nH]c(N)nc2[C@H]1C1CN=C(N)N1,6.2606333333333275,6.0042100000000005,6.132421666666664
CCC(C)CCCCCCCC[C@@H](O)CC(=O)N[C@@H](CCC(=O)OC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,6.173452222222226,6.091062589285707,6.1322574057539665
CC(=O)N[C@H]1[C@H](OC[C@]23CCC(=O)C=C2CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)O[C@H](CO)[C@@H](O)[C@@H]1O,6.252077777777776,6.011886051587299,6.131981914682537
C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C(C)(C)C1CC3)C(C)(C)C,6.232572222222222,6.031146924603172,6.131859573412697
CC(=O)[C@]12S[C@@]3(C[C@]4(n5cc(C[C@@]67NCCN[C@@](Cl)(C(=O)N6C)N(C)C7=O)c6ccccc65)c5ccccc5N[C@@H]4N3C1=O)C(=O)N2C,6.174382777777782,6.0891051587301614,6.131743968253971
CONCC(OC)c1cc(Br)c(OCCCN)c(Br)c1,6.01702666666667,6.246120615079364,6.131573640873016
CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(CC(C)C)OCC,6.158077777777779,6.105000238095232,6.131539007936505
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,6.253999999999998,6.008768902777779,6.131384451388888
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,6.253999999999998,6.008768902777779,6.131384451388888
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)OC1=O,6.164163333333332,6.098532871031742,6.131348102182537
C/C(Cl)=C/C=C/C=C/C=C/C=C/C(O)=C1\C(=O)C(CC(N)=O)N(C2OCC(O)C(O)C2OC2OCC(OC3OC(C)C(O)C3O)C(O)C2O)C1=O,6.2441500000000065,6.0180443740981255,6.1310971870490665
Cn1cnc(C(=O)c2nc3c4c5c(nccc5c([C@@H](C[N+](C)(C)C)c5c[nH]c6cc(Br)ccc56)c3o2)C=CN4)c1,6.096535555555561,6.165489642857142,6.131012599206351
Cn1cnc(C(=O)c2nc3c4c5c(nccc5c([C@H](C[N+](C)(C)C)c5c[nH]c6cc(Br)ccc56)c3o2)C=CN4)c1,6.096535555555561,6.165489642857142,6.131012599206351
CC[C@H](C)[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,6.192591111111111,6.069050509920632,6.130820810515871
CC(/C=C/c1ccccc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3cnc(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)O)NC(=O)[C@@H](O)CNC(=O)[C@H]([C@@H](C)c3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,6.236449999999998,6.024661607142853,6.130555803571426
C[N+](C)(C)CC(c1c(O)c(O)c2nccc3c2c1C=CN3)c1c[nH]c2cc(Br)ccc12,6.013795555555561,6.2472156150793685,6.130505585317465
C=CC(C)(C)[C@@]12C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@@H]1N([C@H]1O[C@]3(C[C@@H]1NC(=O)/C=C/C(C)CC(C)CCCCCC)[C@@H]1O[C@@H]1[C@](O)(CC(C)=O)[C@@H]1O[C@@H]13)c1ccccc12,6.120488888888891,6.140478339947089,6.13048361441799
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C1=O,6.191774444444446,6.069050509920632,6.130412477182539
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H]2CCC(=O)N2)CSSC[C@@H](C(=O)N2CCC[C@H]2C(N)=O)NC1=O,6.211463333333331,6.0489742031024525,6.130218768217892
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)[C@@H](O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)C(=O)[C@H]1O,6.124305555555558,6.136009722222224,6.130157638888891
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)[C@@H](O)[C@@H]1OC[C@@H](C/C=C/[C@@H](C)[C@H](C)O)[C@H](O)C1=O,6.124305555555558,6.136009722222224,6.130157638888891
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)[C@@H](O)[C@@H]1OC[C@@H](C/C=C/[C@@H](C)[C@H](C)O)C(=O)[C@H]1O,6.124305555555558,6.136009722222224,6.130157638888891
C/C=C/[C@H](O)C[C@H]1CC[C@H](C)[C@H](CC(=O)NC[C@H](O)[C@H](C)C(=O)NCCC[C@H]2O[C@@]3(CCC[C@@H](CC[C@H](C)/C=C(\C)[C@H](C)O)O3)CC[C@@H]2C)O1,6.211455555555553,6.048798055555551,6.130126805555552
C/C=C/C(O)CC1CCC(C)C(CC(=O)NCC(O)C(C)C(=O)NCCCC2OC3(CCCC(CCC(C)/C=C(\C)C(C)O)O3)CCC2C)O1,6.211455555555553,6.048798055555551,6.130126805555552
CN[C@@H](CC(C)C)C(=O)NCCc1c(Br)[nH]c2cc(Br)c(Br)cc12,6.258099999999994,6.002064573412696,6.130082286706345
CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(CC(C)C)OC,6.182666666666668,6.077468343253962,6.130067504960315
COc1cc(O)c2c(c1O)[C@@H](O)[C@@H](CC(C)=O)[C@@H](CO)C2=O,6.072322222222225,6.187623896464645,6.129973059343435
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)[C@H](C(C)C)NC1=O,6.2541555555555535,6.004901607142854,6.129528581349204
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O,6.2541555555555535,6.004901607142854,6.129528581349204
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC[C@@H](C)CC)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@@H](C)CC)[C@@H](C)OC(=O)[C@H](C(C)C)NC1=O,6.2541555555555535,6.004901607142854,6.129528581349204
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)[C@@H](C(C)CC)NC(=O)C(NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O,6.2541555555555535,6.004901607142854,6.129528581349204
C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)C([C@@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)[C@H](C(C)C)NC1=O,6.2541555555555535,6.004901607142854,6.129528581349204
COC1=C(CO)O[C@@H]2C[C@@]1(OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.136875000000005,6.121878015873015,6.1293765079365095
COC(=O)C(Cc1cc(Br)c(O)c(O)c1Br)/C(=C/C(=O)O)C(=O)O,6.02280111111111,6.235919754329005,6.129360432720057
CC(C)[C@H]1C(=O)N2[C@@H]3N4c5ccccc5[C@]3(C[C@@H]3[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]34C)C[C@H]2C(=O)N1C,6.088705555555553,6.16982611652237,6.129265836038961
CCCCCC/C=C\CCCCCCCCCCCC[C@]12Sc3cc(O)c(Br)cc3[C@H]1[C@@H]1NC3=C(C4=NCCc5c[nH]c(c54)C3=O)[C@H]2O1,6.130066666666668,6.127797986111108,6.128932326388888
C/C=C1\NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O,6.252294444444442,6.004901607142854,6.128598025793648
C=CC(C)(C)[C@@]12C=C(O)C(=O)N3/C(=C/c4cn([C@@H]5C[C@@]6(O)O[C@@H]7C[C@@]6(C)[C@]6(C[C@]8(C)CCC(C)(C)[C@@H]8[C@@H]76)[C@@H]5C)cn4)C(=O)N[C@]31N(OC)c1ccccc12,6.056566666666665,6.200598617123615,6.1285826418951395
CSc1c(CCNC(=O)c2cc(Br)c(O)c(Br)c2)[n+](C)cn1C,6.2545188888888905,6.002642152777779,6.128580520833335
CCCC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H]1C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H]([C@H](C)CC)C(=O)O[C@H]1C,6.187724444444442,6.0691156944444415,6.1284200694444415
CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](OC3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@]3(C(=O)O)CC[C@H]([C@H](C)CCC(C)(O)C(C)(C)C)[C@@]3(C)CC5)O[C@H](CO)[C@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,6.2256333333333345,6.031146924603172,6.128390128968253
COc1c(O)c2c(c(O)c1CO)C(=O)OCC2,6.128067777777782,6.128565094155847,6.1283164359668145
COc1c(Br)cc(C/C(=N\O)C(=O)NCCc2c[nH]cn2)cc1Br,6.178244444444443,6.078200585317458,6.128222514880951
CC(C)CC1NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(NC(=O)/C=C/C=C/C=C/C=C/c2ccc(O)c(Br)c2)C(C)OC1=O,6.213305555555555,6.043113809523805,6.12820968253968
CCC(C)C1NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(NC(=O)/C=C/C=C/C=C/C=C/c2ccc(O)c(Br)c2)C(C)OC1=O,6.213116666666666,6.043113809523805,6.128115238095235
C=C1CCC[C@]2(C)CC[C@@H](C(C)C)[C@H](NC(=O)[C@H]3C[C@H](O)[C@H](O)[C@@H](C(=O)N[C@@H]4[C@H]5C(=C)CCC[C@]5(C)CC[C@H]4C(C)C)N3CC(=O)NCCc3ccccc3)[C@@H]12,6.222311111111107,6.033852876984123,6.128081994047616
C/C(=C\Cn1cnc2c1c(=O)nc(C)n2C)CC[C@@]1(C)[C@H](C)CC[C@]2(O)[C@@H]1CCCC2(C)C,6.062385555555551,6.193318214285713,6.1278518849206325
CC(C)C[C@@H](NC(=O)C(O)CO)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)O)C(C)C,6.16441888888889,6.090965337301584,6.127692113095237
C=C1CCC[C@]2(C)CC[C@@H](C(C)C)[C@H](NC(=O)CN(CC(=O)OC)C(=O)N[C@@H]3[C@H]4C(=C)CCC[C@]4(C)CC[C@H]3C(C)C)[C@@H]12,6.197716666666664,6.056984404761902,6.1273505357142835
Cn1cc(Br)cc1C(=O)OCC[n+]1cccc(C(=O)[O-])c1,6.1273222222222214,6.127148306277056,6.127235264249639
CN(C)CCCOc1c(Br)cc(CCN)cc1Br,6.168754444444443,6.085204761904756,6.1269796031745996
N=C(N)NCCC[C@@H](NC(=O)c1cccc(O)c1O)C(=O)N[C@@H](COC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O,6.080182222222222,6.1733605476190485,6.1267713849206356
C/C=C1\NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)C)C(C)OC(=O)C(C(C)C)NC1=O,6.24801111111111,6.004901607142854,6.126456359126982
CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)N[C@@H](Cc2ccccc2)C(=O)O)CCCCNC(=O)[C@H](Cc2ccccc2)NC1=O,6.203302222222224,6.049528706349206,6.126415464285715
CC1=CC(=O)[C@@H]2[C@@H](C1)[C@]13CO[C@@]4(C1=O)N1C[C@@H]5O[C@@]1(CC[C@@]4(C)[C@]1(COC(=O)C1)[C@H]3C(=O)[C@@H]2C)C[C@@H](C)[C@H]5O,6.1704944444444445,6.0823147420634935,6.1264045932539695
COc1ccc(CCC(=O)C[C@@H]2CCC[C@H](CC(=O)CCc3ccc(O)cc3)N2)cc1,6.163408333333334,6.089223978174602,6.126316155753968
COc1c(Br)cc(/C=C/C(=O)NCCc2c[nH]c(N)n2)cc1Br.O=C(O)C(F)(F)F,6.1376166666666645,6.114383855820105,6.126000261243385
Cn1cc(Br)cc1C(=O)NC[C@H]1Cc2[nH]c(N)nc2[C@@H](C2CN=C(N)N2)[C@@H]1CNC(=O)c1cc(Br)cn1C,6.247774444444438,6.0042100000000005,6.125992222222219
CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)/C=C\c2ccc(O)cc2)[C@@H](C)OC(=O)[C@@H](C)CNC(=O)[C@@H](C)NC1=O,6.163677777777775,6.088280269841267,6.125979023809521
CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)/C=C/c2ccc(O)cc2)[C@@H](C)OC(=O)[C@@H](C)CNC(=O)[C@@H](C)NC1=O,6.163677777777775,6.088280269841267,6.125979023809521
CCCCCCC[C@@H]1C[C@@H]2CCC3=C(C(=O)OCCCCCCC[C@@H]4C[C@@H]5CCC6=C(C(=O)OCCCCNC(=N)N)C(C)N=C(N4)N65)C(C)N=C(N1)N32,6.060355555555553,6.191436994949496,6.125896275252524
C#CC#CCCC(O)C(O)C(O)C(O)C(O)CC(O)C(O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C(O)C[C@H]1O[C@@H]([C@H]2O[C@H]3CC[C@H]([C@H]4O[C@H]5[C@@H](O)C[C@H](CC(O)[C@H]6CC[C@@H]7O[C@H]([C@@H]8CC[C@H]9O[C@H]%10C[C@H]%11O[C@H]%12CC[C@H](/C=C/C=C/CC(N)C/C=C/C=C/C#CCCC#C/C=C/Cl)O[C@@H]%12C[C@@H]%11O[C@@H]%10C[C@H](O)[C@@H]9O8)[C@H](C)C[C@H]7O6)O[C@@H]5C[C@H]4O)O[C@@H]3[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,6.234377777777776,6.017165826719573,6.125771802248675
C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32c2ccc([nH]2)C1=O,6.004924444444444,6.246589957010581,6.125757200727513
N#CCc1ccc(O)c(Br)c1,6.078962222222219,6.171482688672437,6.125222455447329
C=C(/C=C\C[C@@H](O)[C@@H](O)[C@H](O)C/C=C/C=C\[C@@H](O)C[C@@H]1O[C@H](C[C@@H](O)[C@H](O)C[C@H]2O[C@H]([C@H](O)[C@H](O)CC[C@H](O)/C=C/[C@H](C)[C@@H](O)C[C@]3(O)O[C@H](C[C@@H](O)CCCCCCCC45CC(C)CC(C)(O4)C(C[C@@H](C)CCCCC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]4O[C@H](C[C@H](O)[C@H](O)/C(C)=C/C6CC(C)C(C(=O)C/C=C/C(=O)NCCO)O6)[C@H](O)[C@@H](O)[C@@H]4O)O5)[C@H](O)[C@@H](O)[C@H]3O)C[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@H](O)[C@@H](O)[C@H](O)[C@H](C)C[C@H]1O[C@H](/C=C\[C@@H](O)[C@H](O)CC2CC3CC(O2)C(CC[C@H]2O[C@H](CN)C[C@H]2O)O3)[C@@H](O)[C@H](O)[C@H]1O,6.245122222222225,6.004955178571428,6.125038700396827
C[C@H](CCC(=O)N[C@@H](CO)COS(=O)(=O)[O-])[C@H]1[C@@H](O)[C@H](O)C2C3CC(=O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C.[Na+],6.079088888888885,6.170906102453102,6.124997495670993
CCO[C@H]1c2cc3c(nc2[C@@]2(C)OC(=O)C[C@H]2C1(C)C)CC[C@]1(C)C3=CC(=O)O[C@H]1c1ccoc1,6.1786333333333365,6.071360348124101,6.124996840728719
CC(/C=C/c1ccc(Br)cc1)=C\[C@H](O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H]2Cn3cnc(c3)C[C@H](NC(=O)C[C@H](O)C[C@@H](C(=O)O)NC(=O)CCNC(=O)[C@H](Cc3ccc(Br)cc3)NC(=O)[C@H]([C@@H](O)C(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,6.224277777777777,6.024661607142853,6.124469692460315
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.239333333333333,6.008768902777779,6.124051118055556
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,6.239333333333333,6.008768902777779,6.124051118055556
C/C=C/C(O)C/C=C/C[C@H](C)[C@@H](O)CC(=O)NC[C@H](O)[C@H](C)C(=O)NCCC[C@H]1O[C@@]2(CCC[C@@H](CC[C@H](C)/C=C(\C)C(C)=O)O2)CC[C@@H]1C,6.19923333333333,6.048798055555551,6.124015694444441
COCc1c(O)cc(C)c2c1Oc1c(C)cc(O)c(C)c1OC2=O,6.173170000000001,6.074207555555553,6.123688777777777
Oc1cc(O)c(Oc2cc(O)c(O)c(O)c2Oc2cc(O)c(Oc3cc(O)c(O)c(O)c3Oc3cc(O)c(O)c(O)c3)c(O)c2)c(O)c1,6.126042222222218,6.120660705266959,6.123351463744589
CO[C@@H]1[C@@H](C)C[C@@H]2CN3[C@@]1(CC[C@@]1(C)[C@]4(COC(=O)C4)[C@H]4C(=O)[C@H](C)[C@@H]5C(=O)C=C(C)C[C@H]5[C@@]45CO[C@@]31C5=O)O2,6.189938888888889,6.056395641534392,6.123167265211641
CO[C@@H](CC[C@H](C)C1O[C@@]23C[C@H](OC(=O)C[C@H](CO)OC(=O)C[C@](O)(O2)[C@H](C)CC3(C)C)[C@@H]1C)c1cc(O)ccc1Br,6.208905555555555,6.037045685425685,6.12297562049062
C#CCCC[C@@H]1OC(=O)CNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.229891111111108,6.01556145833333,6.122726284722219
COc1c2c(c(O)c3c4c(c(C)cc13)[C@H](O)[C@@H]1O[C@@](O)(C(OC)OC)[C@](O)(CO)[C@]1(O[C@H]1C[C@@H](O)[C@@](O)(C(C)=O)[C@H](C)O1)O4)C(=O)[C@@H](O)C[C@@H]2O[C@H]1C[C@@](C)(O)[C@H](OC(C)=O)[C@H](C)O1,6.218613333333336,6.026733042328042,6.122673187830689
CC(C)[C@@H]1C[C@H](O)[C@H](C)C[C@H](C)C[C@H](C)C(=O)NCC(=O)N(C)[C@H](Cc2ccc(O)c(I)c2)C(=O)O1,6.182795555555558,6.062020378246752,6.122407966901155
CCCCCCCCCCCCC[C@@H](C/C=C/CCC(=O)N[C@@H](COC)COC(C)=O)OC,6.080927777777778,6.16346452380952,6.122196150793648
CN(C)CCc1cn(C(c2ccc(O)c(O)c2)C2Oc3ccc(/C=C/OS(=O)(=O)[O-])cc3O2)cn1.[Na+],6.073488888888886,6.170854698172198,6.122171793530542
CN(C)CCc1cn([C@@H](c2ccc(O)c(O)c2)[C@@H]2Oc3ccc(/C=C\OS(=O)(=O)[O-])cc3O2)cn1.[Na+],6.073488888888886,6.170854698172198,6.122171793530542
CN(C)CCc1cn(C(c2ccc(O)c(O)c2)[C@@H]2Oc3ccc(/C=C\OS(=O)(=O)[O-])cc3O2)cn1.[Na+],6.073488888888886,6.170854698172198,6.122171793530542
CN(C)CCc1cn(C(c2ccc(O)c(O)c2)[C@H]2Oc3ccc(/C=C\OS(=O)(=O)[O-])cc3O2)cn1.[Na+],6.073488888888886,6.170854698172198,6.122171793530542
CN(C)CCc1cn([C@@H](c2ccc(O)c(O)c2)[C@H]2Oc3ccc(/C=C\OS(=O)(=O)[O-])cc3O2)cn1.[Na+],6.073488888888886,6.170854698172198,6.122171793530542
C=C1C[C@](OC)([C@H](O)C(=O)NC[C@@H]2C[C@H](O)C(C)(C)[C@@H](CC(=O)CCC/C=C/C=C/C=C/C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)O2)O[C@H](C)[C@@H]1C,6.240383333333336,6.00325423340548,6.121818783369408
CC(=O)N[C@H](Cc1ccc(OC(=O)c2c[nH]c3cc(Br)c(O)cc23)cc1)C(=O)O,6.0724611111111075,6.170423829365083,6.121442470238096
CC(C)C[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](C(C)C)OC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C1=O,6.172817777777778,6.069881184523806,6.1213494811507925
CN[C@@H](CCC(=O)N[C@@H](CSSCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)C(=O)NCC(=O)O)C(=O)O,6.22282111111111,6.018481498015875,6.120651304563493
COc1cccc2c1c(CC(N)=O)cn2[C@H]1O[C@H](C(N)=O)C[C@H](O)[C@@H]1O,6.134316666666668,6.106658478835979,6.1204875727513235
C[C@H](/C=C/[C@@H](C)[C@H]1C[C@@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@@H](O)C[C@]12O)[C@H](C)C(=O)NCCOS(=O)(=O)[O-].[Na+],6.104583333333328,6.136358611111107,6.1204709722222175
CO[C@@H](CC[C@H](C)C1O[C@@]23C[C@H](OC(=O)C[C@H](CO)OC(=O)C[C@](O)(O2)[C@H](C)CC3(C)C)[C@@H]1C)c1cccc(O)c1,6.2272888888888875,6.013621717171715,6.120455303030301
C[C@H]1CC=C[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4ccccc4)NC(=O)[C@]32OC(=O)C=C[C@@](C)(O)C1=O,6.197471111111113,6.0432550760582,6.120363093584657
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@H](C)[C@H](O)C(C)C)[C@@H](C)OC(=O)[C@@H]2COC(=O)CNC(=O)/C=C/[C@]3(CO3)[C@@H](C)Oc3ccc(cc3)[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]([C@@H](C)O)C(=O)N2,6.181738888888891,6.058850833333333,6.120294861111112
COC1=C(N)CC(O)(COS(=O)(=O)O)C/C1=N\C(C(=O)O)C(C)O,6.008452222222225,6.231603223304473,6.120027722763349
CC[C@@H]1CCC[C@H](C)CC[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@H](NC(C)=O)[C@H]2O)[C@H](CC)CCCNC1=O,6.064105555555556,6.175862896825392,6.119984226190474
C[N+](C)([O-])CCc1c2c(c3nccc4c3c1Nc1ccccc1-4)NC(=O)CS2,6.022352777777782,6.217074176587298,6.11971347718254
O=S(=O)([O-])O[C@@H]1[C@H](OC[C@H]2O[C@@H](O)[C@@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],6.233793333333338,6.005538423881677,6.119665878607508
