Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones,Violaciones_Lipinski
CCOC1(CCCNC(=O)C2=NO[C@@]3(C=C(Br)C(OC)=C(Br)[C@H]3O)C2)N=C(N)NC1=O,6.316018888888885,6.125830839947088,6.220924864417986,1
C/C(=C\Cn1cc(C[C@@H]2NC(=O)[C@H](C)NC2=O)c2ccccc21)CO,6.14227222222222,6.299304554473304,6.220788388347762,0
CC(=O)CC(=O)N1C(=O)[C@@H]2[C@@H](Cc3cccc4c3C2(O)C(=O)N4C)C1(C)C,6.305196666666667,6.136199484126983,6.220698075396825,0
CC(=O)CC(=O)N1C(=O)[C@@H]2[C@@H](Cc3cccc4c3[C@@]2(O)C(=O)N4C)C1(C)C,6.305196666666667,6.136199484126983,6.220698075396825,0
C#CCCCC1CC(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1,6.215546666666667,6.225002298280419,6.220274482473544,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](CO)NC(=O)[C@@H](Cc2ccc(O)c(Cl)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.341674444444449,6.096017996031745,6.218846220238097,1
OCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1,6.215048888888893,6.221734942640693,6.218391915764792,0
CC(C)=CCC/C(C)=C/C[C@@]12CCN(C)[C@@H]1Nc1c(Br)cc(Br)c(O)c12,6.233843333333335,6.20203429563492,6.217938814484127,1
COC(=O)CCCNC(=O)NCc1cc(O)c(O)c(Br)c1Br,6.136183333333332,6.298567443542571,6.217375388437951,0
CCOC(=O)/C(=C/C(=O)OC)C(Cc1c(Br)c(O)c(O)c(Br)c1Br)C(=O)O,6.239056666666673,6.192230845598846,6.21564375613276,1
COC(=O)CCCCCCCC[C@H](CC(=O)NCCCN)N1CC(=O)N(O)[C@@H](Cc2ccccc2)C1=O,6.282294444444445,6.148857199675324,6.2155758220598845,1
C=C[C@@](C)(C/C=C/C(C)(C)O)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.107233333333335,6.322985030663784,6.215109181998559,0
COc1c(Br)cc(C/C(=N\O)C(=O)NCCCCNC(=N)N)c(O)c1Br,6.207307222222221,6.219809406746033,6.213558314484127,1
CC(CC(=O)N(C)[C@@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)O[C@@H]1C)C(Cl)Cl,6.252121111111111,6.173619884920632,6.212870498015872,1
C=C1/C=C/C(=O)N(C)CC(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)O[C@@H]([C@@H](C)CCCCCCCCCCCCCCC)[C@H](C)C(=O)N1,6.196733333333338,6.2267255609668055,6.211729447150072,1
CC[C@@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@@H](NC(C)=O)[C@@H](C)OC1=O,6.24505222222222,6.177195720899468,6.211123971560844,1
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)OC(=O)CCNC1=O,6.198202222222221,6.2237776157407385,6.21098991898148,1
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)OC(=O)CCNC1=O,6.196963333333333,6.225002298280419,6.210982815806876,1
CCCCC[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H]1C,6.170616666666664,6.251009083994708,6.210812875330686,1
CCCCC[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@@H]1C,6.170616666666664,6.251009083994708,6.210812875330686,1
C=C1/C=C/C(=O)N(C)CC(=O)NC(C(O)C(N)=O)C(=O)OC(C(C)CCCCCC)C(C)C(=O)N1,6.194538888888894,6.2267255609668055,6.210632224927849,0
C/C=C(\C)[C@H]1OC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.335468888888893,6.08313662698412,6.2093027579365065,1
O=C(NCCCOc1c(Br)cc(CC[n+]2ccccc2)cc1Br)/C(Cc1ccccc1)=N/O,6.239090000000003,6.1792814682539685,6.209185734126986,1
COC(=O)C[C@H]1[C@@H](C)C(=O)[C@H]2C[C@]3(CC[C@@]4(C)C(=CC(=O)O[C@@H]4c4ccoc4)C3=O)N[C@@H]2C1(C)C,6.250227777777781,6.168049530423279,6.20913865410053,0
C=C1C[C@](OC)([C@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)COC)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C,6.313683333333336,6.104412936507931,6.209048134920634,1
COc1c(OC)c2c(c(CCN(C)C)c1SC)SC(CCNC(=N)N)(C1=NCCc3cc(O)c(O)cc31)S2,6.366157777777782,6.050714556277055,6.208436167027418,1
CCCCCC1OC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C(=O)C1(C)C,6.184241111111108,6.231856127645501,6.208048619378305,1
NCCCOc1c(Br)cc(C/C(=N\O)C(=O)NCCC(=O)O)cc1Br,6.2103522222222205,6.2052739682539695,6.207813095238095,0
COc1c(Br)cc(/C=C/C(=O)NCCCC[C@@H](N)C(=O)O)cc1Br,6.141385555555551,6.273802730158731,6.2075941428571415,0
CCCCC[C@H](O)CC(=O)O[C@H]1C=COC=C2C[C@@]3(SC)C(=O)N4c5c(O)cccc5C[C@@]4(SC)C(=O)N3[C@@H]21,6.248780000000007,6.164328489658484,6.206554244829245,1
CC(=O)N[C@H]1[C@H](O[C@@H]2CC3=CC(=O)CC[C@]3(C)C3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)CCC[C@@H](C)COC(C)=O)[C@@H]32)O[C@H](CO)[C@@H](O)[C@@H]1O,6.400349999999999,6.011886051587299,6.206118025793649,1
CCOC(=O)/C=C/c1cc(Br)c(OCCCN(C)C)c(Br)c1,6.31550222222222,6.096374182178928,6.205938202200574,0
CCC[C@H](O)CC[C@@H](C)[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CCO)N(C)C(=O)C2(C)CN(O2)C(=O)[C@H](C)NC(=O)C1(C)C,6.226027777777778,6.184584563492059,6.205306170634919,1
C=C1/C=C/C(=O)N(C)CC(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)O[C@@H]([C@@H](C)CCCCCCCCCCCCCC)[C@H](C)C(=O)N1,6.18301666666667,6.2267255609668055,6.204871113816738,1
C=C[C@@](C)(CCC(O)C(=C)C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.116433333333335,6.290246102092351,6.203339717712844,0
C/C(=C\CC/C(C)=C/Cn1cnc2c1C(=O)N(C)CN2C)CC/C=C(\C)CC(=O)CC(C)C,6.102874444444446,6.303602293771044,6.203238369107744,1
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(C=O)cc1Br)[C@@H]2O,6.2647366666666695,6.140627288359788,6.202681977513229,1
COC(=O)NCC(=O)CCCNC(=O)C1=NO[C@]2(C=C(Br)C(OC)=C(Br)[C@@H]2O)C1,6.3923266666666665,6.012360066137561,6.202343366402114,1
C#CCCC[C@@H](O)[C@@H](C)[C@@H]1C/C=C(/C)C(=O)O[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N(C)CC(=O)N[C@@H]([C@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)O1,6.320702222222226,6.08313662698412,6.201919424603173,1
COc1c(-c2csc(-c3ccc4cc(Cl)ccc4n3)n2)n(C)c(C(=O)NCCO)c([S+](C)[O-])c1=O,6.301344444444446,6.102464077380948,6.201904260912697,1
CC(C)C[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](C(C)(C)O)OC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C1=O,6.21817111111111,6.185494831349204,6.201832971230157,1
CCOC(=O)NCCCOc1c(Br)cc(CCNC=O)cc1Br,6.182671111111109,6.219737074314573,6.201204092712841,0
COC(=O)[C@@H](CSC[C@H](O)C(=O)OC)N1C(=O)C[C@@H](C)C1=O,6.327687777777781,6.073793382034626,6.200740579906204,0
C=C1/C=C/C(=O)N(C)CC(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)O[C@@H]([C@@H](C)CCCCCCCCCCCCC)[C@H](C)C(=O)N1,6.17331666666667,6.2267255609668055,6.200021113816738,1
N=C(N)NCCCCNC(=O)Oc1c(Br)cc(O)c(CC(=O)O)c1Br,6.2269283333333325,6.172807180555559,6.199867756944446,1
CC/C=C(\C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)CN(C)C(=O)[C@H]([C@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.37864666666667,6.020681765873012,6.199664216269841,1
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(Cl)c2)N(C)C(=O)CNC(=O)[C@@H](C)C1,6.35077666666667,6.047540753968252,6.199158710317461,1
Cc1cc(O)cc(Oc2cc(C(=O)O)cc(O)c2O)c1,6.110351111111113,6.287841775793653,6.199096443452383,0
CS[C@@H]1C(=O)N(C)[C@](Cc2ccc(OC/C=C(\C)C(=O)O)cc2)(SC)C(=O)N1C,6.2890133333333305,6.108912448773445,6.198962891053387,0
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(C)=O)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O,6.172243333333332,6.225234074074072,6.198738703703702,1
CC/C=C(\C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)CN(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.36584666666667,6.031569027777772,6.198707847222221,1
COC[C@@H]([C@H](O)[C@H](O)C(=O)NCC[C@H](C)C(=O)O)N(C)C,6.07737111111111,6.31961118253968,6.198491146825395,0
CN[C@@H](CC(C)C)C(=O)NCCc1c(Br)n(C)c2cc(Br)c(Br)cc12,6.336202777777773,6.060368224206347,6.1982855009920605,1
COc1cc(C/C=C\Cc2cc(O)c(Br)c(O)c2)c(O)cc1Br,6.337353888888888,6.057017360750361,6.197185624819625,0
Cc1cc(O)c(O)c(Oc2cc(C(=O)O)cc(O)c2O)c1,6.104951111111113,6.287841775793653,6.196396443452382,0
C=CCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.272735555555554,6.11977717472342,6.196256365139487,1
C=CC(C)(C)OC[C@@H]1NC(=O)[C@H]([C@@H](C)OC(C)(C)C=C)NC(=O)[C@@H]2CSC(=N2)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC1=O,6.195311111111108,6.193516666666662,6.194413888888885,1
C=CC(C)(C)OC[C@@H]1NC(=O)[C@H]([C@@H](C)OC(C)(C)C=C)NC(=O)[C@@H]2CSC(=N2)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC1=O,6.195311111111108,6.193516666666662,6.194413888888885,1
C=CCCC[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.273079999999999,6.114934490740738,6.1940072453703685,1
C=CCCCC1OC(=O)[C@H](C(C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1C,6.272735555555554,6.114934490740738,6.1938350231481465,1
CC[C@H](C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H](C)[C@@H](CCCC#CBr)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,6.305013333333332,6.082097159391532,6.193555246362433,1
CO/C(=C\c1ccc(O)cc1)C(=O)N/C=C/c1cc(Br)c(O)c(Br)c1,6.228403888888888,6.1584762344877335,6.19344006168831,0
C#CCCC[C@@H]1OC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.306168888888892,6.07998495701058,6.193076922949736,1
N=C(N)NCCCCNC(=O)Oc1cc(Br)c(O)c(Br)c1CC(N)=O,6.201990555555554,6.183699998015875,6.1928452767857145,1
CN(C)CCCOc1c(Br)cc(CCN(C)C)cc1Br,6.282103333333329,6.103578606782105,6.192840970057717,0
COc1c(I)cc(CCC[C@H](C(=O)[O-])[N+](C)(C)C)cc1I,6.266951666666668,6.118665607503604,6.192808637085136,1
CC(=O)NCCc1cc(Br)c(OCC[C@H](C(=O)[O-])[N+](C)(C)C)c(Br)c1,6.271804444444448,6.11280121031746,6.192302827380954,0
CC(=O)NCCc1cc(Br)c(OCC[C@@H](C(=O)[O-])[N+](C)(C)C)c(Br)c1,6.271804444444448,6.11280121031746,6.192302827380954,0
CCc1cc(O)cc(Oc2cc(C)cc(O)c2)c1,6.239919999999992,6.144474864357863,6.192197432178928,0
C#CCCC[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]1C,6.29796888888889,6.0857765100408825,6.191872699464886,1
C#CCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.29796888888889,6.0857765100408825,6.191872699464886,1
C#CCCC[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)C1C,6.29796888888889,6.0857765100408825,6.191872699464886,1
C=CC(C)(C)OC(C)C1NC(=O)C2CSC(=N2)C(CC(C)C)NC(=O)C(C(C)OC(C)(C)C=C)N2CCCC(NC(=O)C(C(C)C)NC1=O)C2=O,6.22187777777778,6.161455892857139,6.191666835317459,1
CO/C(=C\c1ccc(O)cc1)C(=O)OCC(O)COC(OCC[N+](C)(C)C)C(=O)O,6.332193333333337,6.050350295815291,6.191271814574314,0
COC(=O)CCCCCCCC[C@H](CC(=O)NCCCN)N1CC(=O)N[C@@H](Cc2ccccc2)C1=O,6.281561111111112,6.100704124278497,6.191132617694805,1
CC[C@H](C)[C@H]1C(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](CCCC#CBr)[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1C,6.300113333333333,6.082097159391532,6.191105246362433,1
O=C(O)/C(Cc1cc(Br)c(OCCC[n+]2ccccc2)c(Br)c1)=N/O,6.17695444444445,6.204941266233768,6.190947855339109,0
CO[C@@H](C[C@@H](C)[C@@H](O)/C=C/C=C/CNC(=O)C(C)(C)[C@H](O)/C(C)=C/C=C/C=C/C(C)=C(\C)[N+](=O)[O-])[C@]1(O)[C@@H](C)C(=O)N(C)[C@@]12COC2=O,6.062366666666664,6.317717377645498,6.1900420221560815,1
C#CCCCC1OC(=O)[C@H](C(C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)C1C,6.29796888888889,6.082097159391532,6.190033024140211,1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCNC(=O)C1=NO[C@]3(C=C(Br)C(=O)[C@@H](Br)[C@@H]3O)C1)=NO2,6.343401111111111,6.036101951058197,6.189751531084654,1
COC1=C(Br)[C@H](O)[C@@]2(C=C1Br)CC(C(=O)NCCCCNC(=O)C1=NO[C@@]3(C=C(Br)C(=O)[C@H](Br)[C@H]3O)C1)=NO2,6.343401111111111,6.036101951058197,6.189751531084654,1
C#CCCC[C@H]1OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.296813333333333,6.082097159391532,6.189455246362432,1
CCC[C@H]1OC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)C1(C)C,6.358672222222221,6.019794890873013,6.189233556547617,1
Nc1nc(CCNC(=O)C(Cc2cc(Br)c(OCCC[n+]3ccccc3)c(Br)c2)=NO)c[nH]1,6.316613333333333,6.059147718253967,6.18788052579365,1
CCCCC[C@H](O)CC(=O)O[C@H]1C=COC=C2C[C@@]3(SC)C(=O)N4[C@H]5C(=COC=C[C@@H]5O)C[C@@]4(SC)C(=O)N3[C@@H]21,6.2056133333333365,6.169467934102929,6.1875406337181325,1
C[N+](C)(C)[C@H](CCCc1cc(I)c(O)c(I)c1)C(=O)[O-],6.199476111111112,6.1747941266233735,6.187135118867243,1
CC/C=C(\C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)NC(=O)CN(C)C(=O)[C@H]([C@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,6.353463333333337,6.020681765873012,6.187072549603174,1
COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCCOc1c(Br)cc(C(O)CN)cc1Br)[C@@H]2O,6.300956666666666,6.071849285714283,6.186402976190474,1
COC1=C(NCCS(=O)(=O)O)CC(O)(CO)C/C1=N\C(CO)C(=O)O,6.113602222222228,6.256909493145744,6.185255857683986,1
CC(C)C[C@@H]1NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.338613333333333,6.031833621031747,6.185223477182539,1
C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2ccc(O)c(Br)c2)C(=O)N[C@@H](C)C(=O)O[C@@H](C)C[C@@H](C)C1=O,6.305004444444444,6.063527103174599,6.184265773809521,1
C#CCCC[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]1C,6.28444111111111,6.082097159391532,6.1832691352513205,1
C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H](OC)[C@@H]2C[C@@H](O)C(C)(C)[C@@H](C[C@@H](COC)OC)O2)O[C@H](C)[C@@H]1C,6.224183333333335,6.14067305555555,6.182428194444443,1
CS[C@@H]1C(=O)N(C)[C@](Cc2ccc(OCC(O)C(C)(C)O)cc2)(SC)C(=O)N1C,6.142085555555555,6.22113643939394,6.181610997474747,0
CCCc1cc(O)cc(O)c1Oc1cc(O)cc(CCC)c1C(=O)O,6.175056666666668,6.188101464285711,6.181579065476189,0
COc1c(O)cc(CCN)c2c1SSc1c(CCN)cc(O)c(OC)c1SS2,6.165990000000003,6.196674677669554,6.181332338834778,0
COC(=O)CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O,6.191113333333331,6.170534672619048,6.180824002976189,0
COC(=O)[C@@]1(O)c2c(oc3cc(CO)cc(O)c3c2=O)CC[C@H]1O,6.104057777777782,6.257451244949498,6.18075451136364,0
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cnc[nH]2)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.328679999999999,6.031833621031747,6.180256810515873,1
COC(=O)c1c(Oc2c(O)cc(C)cc2C(OC)OC)ccc(C(CC(C)C)OC(C)=O)c1OC,6.294794444444444,6.065605571067819,6.180200007756132,1
C=CC(C)(C)[C@@]12C=C(O)C(=O)N3/C(=C/c4cn(C(C)(C)CC(C)=O)cn4)C(=O)N[C@]31N(OC)c1ccccc12,6.104300000000004,6.255162314814815,6.17973115740741,1
C=CCCCC[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]1C,6.2385466666666645,6.11977717472342,6.1791619206950426,1
C#C[C@@H](O)COc1ccc(C(=O)O)cc1,6.063021111111107,6.295093400432904,6.179057255772006,0
CC1(C)CCC[C@]2(C)[C@H]3CC/C(=C\OS(=O)(=O)[O-])[C@H](CCc4ccoc4)[C@@]3(C)CC[C@@H]12.Cn1c(N)nc2c(c1=O)[n+](C)cn2C,6.307488888888892,6.050473994708995,6.178981441798944,1
NC(=O)OCc1ccc(O)cc1,6.21726,6.140690542568546,6.178975271284273,0
CC(C)C[C@@H]1NC(=O)[C@@H]2C[C@@]3([C@@]45C[C@H]6C(=O)N[C@@H](Cc7ccccc7)C(=O)N6[C@@H]4Nc4ccccc45)c4ccccc4N[C@H]3N2C1=O,6.258252222222223,6.099252761904762,6.178752492063492,1
C=C[C@@](C)(CCC=C(C)C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.0825722222222245,6.2748212012987015,6.178696711760463,0
C=C[C@@](C)(CCC=C(C)C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@@H](C(C)C)N2C,6.0825722222222245,6.2748212012987015,6.178696711760463,0
C=CC(C)(CCC=C(C)C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,6.0825722222222245,6.2748212012987015,6.178696711760463,0
COC(=O)CCC(=O)NCc1cc(O)c(O)c(Br)c1Br,6.13154555555556,6.225842017857144,6.1786937867063525,0
C=C1CCC[C@@H]2[C@@](C)(CC[C@@]3(C)CCn4c(=O)n(C)c5ncnc(c54)N3OC)[C@H](C)CC[C@@]12C,6.192385555555553,6.164064265873018,6.1782249107142855,1
C=C1CCC[C@@H]2[C@@](C)(CC[C@@]3(C)CCn4c(=O)n(C)c5ncnc(c54)N3OC)[C@H](C)CC[C@]12C,6.192385555555553,6.164064265873018,6.1782249107142855,1
CC(CCCCCCC[C@@H]1C[C@@H]2CC[C@@H]3C[C@H](C)N=C(N1)N32)OC(=O)[C@H]1[C@@H](C)NC2=[N+]3[C@@H](CC[C@@H]13)CC(=O)N2,6.087568888888885,6.268697222222221,6.178133055555553,1
COC(C)[C@H]1[C@@H]2[C@H](Cl)[C@H](O)C3C(C[C@H]4/C=C/C(=O)C5=C(O)[C@@H](NC5=O)[C@@H](O)CCNC(=O)/C=C\C[C@H]34)[C@H]2C[C@H]1C,6.193213333333333,6.162655238095237,6.177934285714285,1
CC(C)=CCc1cc(Br)c2c(c1O)[C@]1(CC=C(C)C)CCN(C)[C@@H]1N2,6.153365000000002,6.20203429563492,6.177699647817461,1
CCC[C@@H](CC[C@@H](C)[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CCO)N(C)C(=O)C2(C)CN(O2)C(=O)[C@H](C)NC(=O)C1(C)C)OC,6.24558333333333,6.108998398268393,6.177290865800861,1
CCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@H](NC(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)C)C(=O)N(C)C1,6.032605555555556,6.321400753968248,6.177003154761902,1
C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3C(Cc4c[nH]c5ccccc45)NC(=O)[C@]32C2=N[C@@H](CC2)C1=O,6.106029999999998,6.246589957010581,6.176309978505289,1
CC(C)C[C@H]1NC(=O)[C@@H]2C[C@]3([C@]45C[C@H]6C(=O)N[C@H](CC(C)C)C(=O)N6[C@H]4Nc4ccccc45)c4ccccc4N[C@@H]3N2C1=O,6.252891111111112,6.099252761904762,6.176071936507937,1
CCCc1cc(Oc2c(O)c(Cl)c(O)c(Cl)c2CCC)c(Cl)c(O)c1Cl,6.074993333333344,6.2764245238095215,6.175708928571433,1
C[S+]([O-])CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O,6.197064444444444,6.154338561507932,6.175701502976188,0
C/C1=C\[C@H](C)C[C@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)c(Cl)c2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,6.303614444444445,6.047540753968252,6.175577599206349,1
COC(=O)[C@@]12C(=O)N[C@@H](Cc3ccccc3)[C@@H]1[C@H](C)[C@@]1(C)O[C@H]1[C@@H]2/C=C/C[C@H](C)C(=O)C(C)(O)CC(OC)OC,6.2356,6.115330934644054,6.175465467322027,1
COc1c(OC)c2c(c(CCN(C)C)c1SC)SSSSS2,6.232031111111114,6.117953874458873,6.174992492784994,1
COCc1cc(O)c(O)c(O)c1Cc1cc(O)c(O)c(Br)c1Br,6.07637111111111,6.273228948051947,6.174800029581528,0
COc1c(Br)cc(/C=C/C(=O)N[C@H](CCCNC(=N)N)C(=O)O)cc1Br,6.053118888888887,6.296369158730158,6.174744023809522,0
COc1c(Br)cc(C/C(=N\O)C(=O)NCCc2c[nH]c(N)n2)c(O)c1Br,6.308646666666662,6.0407715873015855,6.174709126984124,0
