MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,pChEMBL_Value
1.9473,381.4320000000002,4,1,2,0,1,1,5.316788604006331,25.54129612894152,11.835812092322787,30.892283428936633,0.0,6.076020106833881,5.817862777835028,0.0,0.0,9.883888251797686,11.835812092322787,25.0131833803444,29.67754763132377,9.589074368143644,9.77851570501903,0.0,0.0,6.076020106833881,48.95257665039351,43.274208689428775,6.606881964512918,5.817862777835028,0.0,11.814359458703011,0.0,5.969305287951849,5.85
3.8967800000000015,275.25399999999996,3,0,0,2,0,0,4.736862953800049,6.4208216229260096,22.96555454962255,18.050640183084614,0.0,0.0,8.78083009534964,17.248535499851716,5.261891554738487,0.0,0.0,0.0,0.0,0.0,8.78083009534964,5.261891554738487,0.0,6.923737199690624,36.249741388469445,6.06636706846161,11.63267280448927,5.817220841045895,23.06575634089761,0.0,0.0,0.0,7.51
2.597100000000001,376.3590000000001,4,0,1,2,0,1,10.05365155780638,11.21535880699783,11.63444168209179,22.845177367156435,0.0,0.0,8.78083009534964,17.248535499851716,0.0,10.216698334856808,0.0,19.634269217737724,11.814359458703011,9.589074368143644,8.78083009534964,0.0,0.0,6.923737199690624,36.249741388469445,24.719331371983756,6.544756405912575,5.817220841045895,23.06575634089761,5.907179729351506,5.907179729351506,0.0,7.8
3.3847000000000014,307.296,4,0,0,2,0,0,10.05365155780638,6.4208216229260096,11.63444168209179,22.845177367156435,0.0,0.0,8.78083009534964,17.248535499851716,0.0,5.316788604006331,0.0,7.04767198267719,5.907179729351506,4.794537184071822,8.78083009534964,0.0,0.0,6.923737199690624,36.249741388469445,18.677490542835795,0.0,5.817220841045895,23.06575634089761,0.0,5.907179729351506,0.0,7.09
3.723300000000002,294.253,4,0,0,2,0,0,4.736862953800049,6.4208216229260096,11.63444168209179,22.845177367156435,0.0,0.0,8.78083009534964,17.248535499851716,0.0,0.0,0.0,0.0,5.969305287951849,0.0,13.575367279421462,0.0,0.0,6.923737199690624,36.249741388469445,6.06636706846161,5.563451491696996,5.817220841045895,23.06575634089761,0.0,0.0,5.969305287951849,6.75
3.1240000000000006,293.26899999999995,4,0,0,2,0,0,10.470530430962235,6.4208216229260096,11.63444168209179,22.845177367156435,0.0,0.0,8.78083009534964,17.248535499851716,0.0,0.0,5.733667477162185,0.0,5.907179729351506,4.794537184071822,8.78083009534964,0.0,0.0,6.923737199690624,36.249741388469445,11.629818560158606,0.0,5.817220841045895,23.06575634089761,5.907179729351506,0.0,0.0,7.919999999999999
3.886000000000002,232.254,3,0,0,2,0,0,4.736862953800049,6.4208216229260096,5.817220841045895,12.487188691387619,0.0,0.0,4.39041504767482,17.248535499851716,0.0,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,25.122838405075452,30.183374320007832,6.06636706846161,0.0,11.5667326743298,11.49902366656781,0.0,0.0,0.0,7.43
4.025100000000001,250.24399999999997,3,0,0,2,0,0,4.736862953800049,6.4208216229260096,11.63444168209179,12.487188691387619,0.0,0.0,8.78083009534964,17.248535499851716,0.0,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,19.056471336613843,30.183374320007832,6.06636706846161,0.0,5.817220841045895,23.06575634089761,0.0,0.0,0.0,8.1
3.4201000000000015,251.23199999999997,3,0,0,1,1,0,4.736862953800049,6.4208216229260096,11.764918185243257,12.487188691387619,0.0,0.0,8.78083009534964,17.248535499851716,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,9.374393568622029,4.39041504767482,0.0,6.923737199690624,30.183374320007832,12.263210640074686,0.0,5.817220841045895,17.248535499851716,0.0,5.947697344197361,0.0,7.89
2.8632,248.25699999999998,3,0,0,1,1,0,10.470530430962235,6.4208216229260096,5.817220841045895,12.487188691387619,0.0,0.0,10.208277825509848,17.248535499851716,0.0,4.9839785209472085,0.0,5.733667477162185,5.817862777835028,0.0,9.374393568622029,0.0,0.0,6.923737199690624,30.183374320007832,12.263210640074686,0.0,5.817220841045895,23.066398277686744,0.0,0.0,0.0,7.25
