Smiles,MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14
CO[C@H]1C2=COC(C)=CC2=C(C=O)C(=O)[C@@]1(C)O,0.6484999999999999,250.24999999999997,2,1,1,0,0,0,0.0,19.06280027574374,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,12.069405469494495,9.589074368143644,0.0,0.0,0.0,0.0,19.92349450621513,18.25600660141607,11.835184978490059,11.86313125940448,11.887211334113243,5.783244946364939,0.0,0.0
COC(=O)[C@@H](OC(C)=O)[C@H]1[C@]2(C)C[C@]3(O)[C@H]([C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@]2(O)[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)[C@H](OC(C)=O)C[C@@H]2[C@]13C,1.9478999999999995,704.7220000000002,7,4,1,0,1,1,0.0,57.18840082723122,39.91659559283591,79.39604314605769,0.0,0.0,0.0,0.0,0.0,0.0,39.91659559283591,7.109797541277533,35.81583172771109,23.97268592035911,4.794537184071822,0.0,0.0,20.771211599071872,18.90801031431363,61.84209936773723,42.99089248202352,30.016916361976897,0.0,6.103966387748303,0.0,35.81583172771109
CC(COS(=O)(=O)O)C(=O)CC[C@@H](C)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@H](NCCCNCCCCN)CC1C[C@H]3O,4.733800000000006,641.96,17,4,0,0,0,0,16.367244685174846,19.376623198371135,52.2553232619233,111.16562989680065,0.0,0.0,0.0,0.0,0.0,10.633577208012662,57.98899073908549,32.78590758816322,16.182245528014544,9.347287057762186,4.183085432649707,8.417796984328938,0.0,27.694948798762496,149.56630231452436,18.380568498235363,12.71084835226122,5.783244946364939,0.0,0.0,0.0,10.399000581649606
CC(=O)O[C@@H](CO)COC(=O)[C@@H]1C(C)=CCC2[C@@]3(C)CCCC(C)(C)C3CC[C@]21C,4.668700000000004,420.5900000000003,5,3,0,0,0,0,0.0,19.06280027574374,33.99868954667452,80.0673529356998,0.0,0.0,0.0,0.0,0.0,0.0,33.99868954667452,13.213763929025836,11.938610575903699,9.589074368143644,0.0,0.0,0.0,45.76489505859165,67.10862881483379,6.923737199690624,12.52478801067431,6.606881964512918,6.103966387748303,0.0,0.0,11.938610575903699
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)C1CC3,7.752000000000009,454.6950000000004,5,4,0,0,0,0,0.0,9.589074368143644,39.4136800160713,112.67437662709447,0.0,0.0,0.0,0.0,0.0,0.0,39.4136800160713,0.0,11.75255023431679,9.589074368143644,0.0,0.0,0.0,57.41401969549479,100.2185680829931,11.83581209232279,5.41499046939678,5.783244946364939,0.0,0.0,0.0,5.969305287951849
CC(=O)CC1Cc2cc3c(c(O)c2C(=O)O1)C(=O)c1c(O)cccc1C3=O,1.9338,366.3250000000001,2,1,1,2,0,0,0.0,15.95222176079788,0.0,61.108879325014065,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,23.319040127046666,14.383611552215466,4.794537184071822,0.0,0.0,12.13273413692322,24.619922828310838,23.96854622924601,11.126902983393991,28.949686492378046,5.783244946364939,5.783244946364939,0.0,5.969305287951849
C[C@@]12CCCc3coc(c31)C(=O)c1cc3c(cc12)C(=O)C1=C(NCCS1(=O)=O)C3=O,2.0749,423.4460000000002,0,3,1,1,1,0,5.316788604006331,21.673065228740292,0.0,73.28994836681453,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,12.297610012659364,27.186987975512316,14.383611552215466,8.417796984328938,0.0,0.0,6.923737199690624,42.52210198909524,34.213552842097336,12.016016602385847,10.60217582694588,15.597500555291944,17.34973483909482,0.0,0.0
CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)C,7.50300000000001,845.2569999999996,39,0,1,0,0,1,10.633577208012662,19.06280027574374,5.917906046161393,213.8987758636169,0.0,0.0,0.0,0.0,0.0,10.633577208012662,5.917906046161393,13.213763929025836,11.814359458703011,9.589074368143644,0.0,0.0,0.0,194.13339541807423,18.75954929201341,6.923737199690624,25.359571145922096,36.561672767889476,6.290026729335213,11.814359458703011,0.0,0.0
CC(=O)c1cc2c(cc1O)O[C@@]1(C)OC[C@H](C)[C@H]1C2,2.5284000000000004,262.305,1,0,2,1,0,1,4.736862953800049,11.157684576726059,11.835812092322787,36.69265176653768,0.0,0.0,0.0,11.49902366656781,0.0,0.0,11.835812092322787,6.606881964512918,5.783244946364939,4.794537184071822,0.0,0.0,0.0,6.923737199690624,30.892283428936633,18.90801031431363,12.170333456209914,11.49902366656781,5.783244946364939,5.7871111525705965,0.0,0.0
COc1ccc(O)c(O)c1CC1=C(C)CCC2C(C)(C)CCC[C@]12C,5.591800000000005,344.4950000000001,3,2,0,1,0,0,4.736862953800049,6.4208216229260096,16.747886984954953,65.36250840508954,0.0,0.0,0.0,17.248535499851716,0.0,0.0,16.747886984954953,7.109797541277533,0.0,0.0,0.0,0.0,0.0,38.33824228213642,61.48764481327283,11.984273114623004,7.109797541277533,5.749511833283905,11.49902366656781,0.0,0.0,0.0
COC(=O)[C@@H]1CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3C[C@@H](OC(C)=O)[C@@]2(C)[C@@H]1O,3.7208000000000037,380.5250000000001,2,3,0,0,0,0,0.0,19.06280027574374,33.99868954667452,73.14361573600917,0.0,0.0,0.0,0.0,0.0,0.0,33.99868954667452,7.109797541277533,11.938610575903699,9.589074368143644,0.0,0.0,0.0,34.11577042168851,54.76990114574639,12.338727669087405,19.13166997518723,6.103966387748303,0.0,0.0,0.0,11.938610575903699
CC1(C)Oc2ccc(O)cc2C=C1O,2.4621000000000004,192.214,0,0,1,1,0,0,4.736862953800049,0.0,0.0,19.410925891078243,0.0,6.076020106833881,0.0,11.49902366656781,0.0,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,0.0,0.0,38.122595711599956,5.563451491696996,0.0,17.258188538223987,5.601050810983688,0.0,0.0,0.0
C=C(C)[C@@H]1CCC2=C[C@@H](OC2=O)[C@]2(C)C[C@H]2C(=O)[C@H]2C(C)=C(O[C@]3(C)C(=O)[C@H](O)[C@H](C(=C)C)CCC4=C[C@@H](OC4=O)[C@]4(C)C[C@H]4C(=O)[C@H]23)[C@H]1O,4.4390000000000045,688.8140000000003,2,4,3,0,0,0,0.0,38.18327478175925,46.33741721576191,80.0673529356998,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,0.0,29.288345414998517,14.383611552215466,9.589074368143644,0.0,0.0,38.151554826716776,83.94502328005558,45.64781418357766,11.835812092322787,41.74152031537926,5.601050810983688,5.783244946364939,0.0,11.938610575903699
CC(C)C[C@H]1NC(=O)[C@@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCNC(=O)c2ccc(O)cc2)NC(=O)[C@@H]2[C@H](O)[C@@H](OS(=O)(=O)[O-])CN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCCNC(=N)N)NC1=O.[Na+],-7.140630000000032,1020.1089999999997,16,0,2,1,0,2,77.82526234182077,48.14384630280207,23.163001744275704,84.00451998854263,0.0,0.0,0.0,5.749511833283905,5.409283605791522,47.43421856290113,23.487385615646367,26.241151182250643,63.61599298520548,47.9486665110158,8.417796984328938,0.0,0.0,41.54242319814374,74.12329452696068,18.652964303522147,13.151638370425493,60.250330412816226,5.959554568743835,51.74925868711014,5.907179729351506,29.557286032607934
N[C@@H](C[C@]1(C(=O)O)C[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O1)C(=O)O,-2.4786999999999972,291.25600000000003,4,0,2,0,0,2,5.733667477162185,19.06280027574374,0.0,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,6.606881964512918,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,0.0,0.0,12.841643245852019,12.71084835226122,24.353739992392867,5.601050810983688,0.0,0.0,11.938610575903699
C=C1C(=O)CC[C@@]2(C)C1CCC1=C3CC[C@H]([C@H](C)CC[C@H](CC)C(C)C)[C@@]3(C)CCC12,8.543200000000006,424.71300000000025,6,4,0,0,0,0,0.0,4.794537184071822,46.33741721576191,112.17146105032985,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,72.10921118773278,103.27709472923927,6.4208216229260096,0.0,0.0,5.783244946364939,0.0,0.0,0.0
CC1(C)[C@@H](O)C(=O)C[C@@]2(C)[C@H]1CC[C@@]1(CO)c3cocc3CC[C@@H]12,2.848300000000001,332.4400000000001,1,3,0,0,1,0,0.0,16.63034927639461,22.665793031116344,57.581401074169904,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116344,6.606881964512918,5.783244946364939,4.794537184071822,0.0,0.0,0.0,20.771211599071872,48.4975405451206,22.814254053416565,19.133207955791033,6.103966387748303,5.783244946364939,0.0,0.0,0.0
C=C1CCC2(OC2(C)C)[C@@H](OC(C)=O)[C@@H]2C(C)=CC[C@@H]12,3.398100000000002,276.37600000000003,1,2,1,0,0,1,0.0,14.268263091671919,11.835812092322787,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,23.801164850570913,45.95158251401129,12.841643245852017,5.601050810983688,11.70501719873199,0.0,0.0,0.0,5.969305287951849
CC(C)C[C@H](O)[C@H](O)Cc1ccc(O)cc1,1.7026,224.29999999999998,5,0,0,1,0,0,0.0,6.4208216229260096,5.917906046161393,25.831747514004253,0.0,0.0,0.0,5.749511833283905,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,30.034913297707618,6.4208216229260096,12.207932775496605,5.749511833283905,0.0,0.0,0.0,0.0
C/C1=C/C=C(/C(C)C)[C@@H](O)[C@H](O)/C(C)=C/CC/C(C)=C/CC1,4.7035000000000045,304.4740000000001,1,1,0,0,0,0,0.0,0.0,5.917906046161393,60.30197249015717,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,49.29776388685531,63.51861319707584,0.0,0.0,12.207932775496605,0.0,0.0,0.0,0.0
CC[C@@H](C)[C@@H]1OC(=O)[C@@H](C)[C@@H](CC)NC(=O)[C@H](C)NC(=O)C(C)(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)CNC(=O)[C@H](CC(C)C)N(C)C(=O)CNC1=O,1.7603000000000097,985.2339999999996,9,0,1,1,0,1,31.320805973831703,59.10305641744427,29.08661465404235,107.91076275676248,0.0,0.0,0.0,5.749511833283905,0.0,41.28367221258309,29.08661465404235,41.34232630113425,59.00998806912883,47.94537184071822,0.0,0.0,0.0,60.59889453475758,83.41314858817414,39.52358444626693,32.15905722841204,35.33186561927253,11.887211334113243,41.35025810546054,5.907179729351506,5.969305287951849
COC(CC/C=C\CCCCC(=O)CCCCCC(=O)CCCC/C=C\CCCCCO[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)NCCc1ccc(O)c(O)c1,5.342800000000008,806.0030000000006,32,0,1,1,0,1,5.316788604006331,39.80955922061344,0.0,127.55906232729123,0.0,0.0,0.0,11.49902366656781,0.0,5.316788604006331,0.0,20.26143591170303,23.442974910033232,14.383611552215466,4.794537184071822,0.0,0.0,43.212090741649156,107.5876883495844,45.944722403407056,0.0,35.98235544372309,23.893016783651323,5.907179729351506,0.0,5.969305287951849
CC(C)=CCC[C@@]12C(=O)CC[C@@H](C)[C@]1(C)CC[C@@](C)(O)[C@H]2Cc1c[nH]c2ccccc12,6.609500000000008,421.6250000000001,5,2,0,1,1,0,0.0,11.21535880699783,22.665793031116344,78.70706722770618,0.0,10.902924932081056,0.0,0.0,0.0,4.9839785209472085,22.665793031116344,0.0,16.686169878445998,4.794537184071822,0.0,0.0,0.0,43.69570024166923,82.25885641234471,34.85348664217832,5.601050810983688,5.783244946364939,0.0,0.0,0.0,0.0
CCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H]1C)[C@H](C)O,0.07080000000001357,993.169,15,0,2,2,0,2,31.900731624037984,60.72934085629846,11.835812092322787,98.62090869554902,0.0,0.0,0.0,5.749511833283905,0.0,41.700551085738944,11.835812092322787,7.04767198267719,53.22674312276389,38.356297472574575,4.794537184071822,0.0,0.0,77.08325547768439,81.5499473034159,26.31013685145522,6.103966387748303,66.41610602495075,0.0,47.257437834812045,0.0,5.969305287951849
CCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCC(C)C,5.018600000000003,720.0419999999995,32,0,1,0,0,1,5.316788604006331,14.268263091671919,5.917906046161393,168.45010892637018,0.0,0.0,0.0,0.0,0.0,5.316788604006331,5.917906046161393,13.213763929025836,5.907179729351506,4.794537184071822,0.0,0.0,0.0,155.60846568051815,18.75954929201341,0.0,25.359571145922096,36.62379832648981,6.290026729335213,5.907179729351506,0.0,0.0
CC(=O)O[C@@H]1C[C@]2(C)[C@@H](Br)CC[C@@](C)(O)[C@H]2[C@@H]1[C@@H](O)[C@@]1(O)CC[C@H](Br)C(C)(C)C1,3.9344000000000037,540.3330000000001,3,3,0,0,0,0,0.0,9.53140013787187,22.665793031116348,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116348,0.0,37.82919308385055,4.794537184071822,0.0,0.0,0.0,52.63109939497056,56.27864787604024,28.413897432607037,17.30606800971568,6.103966387748303,0.0,0.0,0.0,5.969305287951849
C=C(CC[C@@H](C)[C@H]1CCC(C2CC=C3C[C@@H](O)CC[C@]3(C)C2=O)[C@]1(C)CCO)C(C)C,6.096300000000007,430.6730000000003,8,3,0,0,0,0,0.0,4.794537184071822,40.419511169600526,92.4060806047872,0.0,0.0,0.0,0.0,0.0,0.0,40.419511169600526,6.606881964512918,5.783244946364939,4.794537184071822,0.0,0.0,0.0,51.496113649333395,93.79774646006707,17.93977848007109,6.103966387748303,5.783244946364939,0.0,0.0,0.0,0.0
CC(=O)O[C@@H]1C[C@H]2C(C)(C)CCC[C@]2(C)[C@H]2CC=C3C(=O)OC[C@H]3[C@@]21C,4.280000000000004,360.49400000000014,1,3,1,0,0,1,0.0,19.06280027574374,33.99868954667451,66.72279411308317,0.0,0.0,0.0,0.0,0.0,0.0,33.99868954667451,6.606881964512918,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,40.19179052852239,48.349079522820375,23.829738245318065,6.606881964512918,6.103966387748303,0.0,0.0,0.0,11.938610575903699
CCC(O)CC(=O)O[C@H]1CC2[C@@]3(C)CCC[C@@]4(C[C@@H]4C)C3CC[C@@]2(C)C2CCC3=C(C(=O)O[C@@H]3C)[C@]21C,6.370000000000007,512.7310000000003,4,5,1,0,0,0,0.0,19.06280027574374,45.33158606223268,112.17146105032987,0.0,0.0,0.0,0.0,0.0,0.0,45.33158606223268,0.0,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,41.03950762137913,110.2008319289299,10.988094999466046,12.524788010674312,12.207932775496605,0.0,0.0,0.0,11.938610575903699
CCC[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O1,2.3960000000000026,558.7200000000003,8,0,1,1,0,1,21.267154416025324,35.13037049708517,11.835812092322787,79.20998280447077,0.0,0.0,0.0,0.0,0.0,21.267154416025324,11.835812092322787,0.0,29.598024205357873,19.178148736287287,4.794537184071822,0.0,0.0,71.37134296368717,43.58546565248843,6.4208216229260096,6.4208216229260096,30.271329704340147,0.0,23.628718917406022,0.0,5.969305287951849
COC(=O)[C@H](CSC)N(C)C(=O)[C@H](CSC)N(C)C(=O)CNC(=O)[C@@H](CSC)NC(=O)c1nc2ccccc2cc1O,1.071000000000002,639.8220000000002,15,0,0,1,1,0,10.633577208012662,23.915011690087333,0.0,10.488465178920283,0.0,10.902924932081056,0.0,5.749511833283905,0.0,25.417375190660824,0.0,63.775766283319065,75.78660398561227,19.178148736287287,9.77851570501903,35.285654848173344,0.0,18.19910120538483,30.90004168745743,36.74012900005954,19.17125466480637,23.875034320727785,5.693927994848461,17.721539188054518,5.907179729351506,5.969305287951849
C[N+]1=C2C=C(NCCc3ccc(O)cc3)C(=O)c3[nH]cc(c32)CC1,1.6202999999999996,322.38800000000015,4,1,1,1,1,0,5.316788604006331,12.841643245852019,0.0,27.178819654011267,0.0,0.0,0.0,5.749511833283905,0.0,10.30076712495354,0.0,20.13718479450234,11.494929949135642,4.794537184071822,4.575525859479815,0.0,0.0,12.13273413692322,29.680458743243218,25.238441707285542,11.260490804752829,25.035868216722132,0.0,11.494929949135642,0.0,0.0
C=C1C[C@@H]2O[C@H]3[C@H]4C(C[C@@H](C)[C@@H](OC(C)=O)[C@H]42)[C@@H](C)CO[C@@]3(C)[C@H](OC(=O)CCCCC)C[C@H]1O,4.201900000000005,492.6530000000004,6,1,3,0,0,3,0.0,28.536526183343838,29.589530230806965,79.5644373589352,0.0,0.0,0.0,0.0,0.0,0.0,29.589530230806965,6.606881964512918,11.938610575903699,9.589074368143644,0.0,0.0,0.0,40.19179052852239,49.51302473702211,31.60119253786543,24.918781127757825,17.808983586480295,0.0,0.0,0.0,11.938610575903699
COc1cc(/C=C/C=C/C(C)=C/C=C/c2cccnc2)oc(=O)c1,4.272500000000004,321.3760000000001,6,0,0,0,2,0,10.362449272878036,0.0,0.0,18.24743611026206,0.0,12.152040213667762,0.0,5.749511833283905,0.0,4.9839785209472085,0.0,7.109797541277533,12.152040213667762,4.9839785209472085,4.794537184071822,0.0,0.0,48.09559223953416,24.62957586668311,18.460054211687762,13.176164609739143,11.509759252158346,0.0,0.0,0.0,5.625586319077987
CC(=O)O[C@H]1C=C2[C@@H]3CC[C@H]([C@H](C)CC[C@H](C)C(C)C)[C@@]3(C)C[C@H]3O[C@@]23[C@@]2(CO)CC[C@H](O)C[C@]12O,4.394900000000007,504.70800000000037,7,4,1,0,0,1,0.0,14.268263091671919,40.41951116960052,92.90899618155183,0.0,0.0,0.0,0.0,0.0,0.0,40.41951116960052,6.606881964512918,5.969305287951849,4.794537184071822,0.0,0.0,0.0,47.46032924430513,78.75775345173695,13.344558822616634,24.2298052094063,17.30606800971568,0.0,0.0,0.0,5.969305287951849
O=C1NC(=O)C(c2ccc(O)c([N+](=O)[O-])c2)=C1c1ccc(O)cc1,1.5731999999999993,326.264,3,0,1,2,0,0,5.316788604006331,9.589074368143644,10.114318268765572,11.126902983393991,0.0,11.146209060138535,5.687386274683562,11.49902366656781,0.0,5.316788604006331,0.0,0.0,28.64795479352511,25.020181240915548,0.0,0.0,0.0,12.13273413692322,35.392371257240434,6.06636706846161,16.069520108956205,5.749511833283905,5.749511833283905,0.0,11.814359458703011,5.687386274683562
C=C(C)[C@@H]1CCC2=C[C@@H](OC2=O)C2=C(C)C[C@](O)(C2=O)[C@H](C)[C@@H](O)C1=O,1.4107999999999996,360.40600000000006,1,2,1,0,0,0,0.0,19.120474506015512,11.835812092322787,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,17.535795180681728,9.589074368143644,4.794537184071822,0.0,0.0,24.648881943427657,32.76513775206715,29.402842775387334,0.0,17.808983586480295,11.566489892729878,0.0,0.0,5.969305287951849
COc1c([C@@H](O)CC(C)(C)O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,3.366320000000002,388.41600000000017,4,0,1,2,0,0,9.473725907600098,11.343744918312968,6.923737199690624,53.42060556091536,0.0,0.0,0.0,22.99804733313562,0.0,0.0,0.0,7.109797541277533,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,50.6001313646153,17.54772460632,18.814814740009524,23.669357122777726,11.49902366656781,0.0,0.0,5.969305287951849
C=C(CC[C@@H]1CCCC(=O)C1(C)C)C[C@H](O)/C=C(\C)CC(=O)NCCc1ccccc1,5.164500000000005,425.6130000000002,11,1,0,1,0,0,5.316788604006331,16.009895991069655,11.332896515558172,71.28041445125093,0.0,0.0,0.0,0.0,0.0,5.316788604006331,11.332896515558172,6.544756405912575,11.690424675716445,9.589074368143644,0.0,0.0,0.0,67.98047459226021,56.93002447510507,24.801390121161376,6.103966387748303,5.783244946364939,0.0,5.907179729351506,0.0,0.0
CCC(C)[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C(C)CC)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](C(C)CC)NC1=O,2.496600000000009,770.029,11,0,1,1,0,1,37.217520228044314,39.98258191142876,29.589530230806965,107.40784717999789,0.0,0.0,0.0,0.0,0.0,37.217520228044314,29.589530230806965,0.0,41.35025810546054,33.561760288502754,0.0,0.0,0.0,125.25249383091831,42.07671892219458,6.4208216229260096,0.0,42.29288580403572,0.0,41.35025810546054,0.0,0.0
O=C(O)[C@@H](Cc1ccc(O)cc1)OS(=O)(=O)O,0.20730000000000004,262.239,5,0,0,1,0,0,0.0,25.797444821297145,0.0,5.563451491696996,0.0,0.0,0.0,5.749511833283905,0.0,0.0,0.0,0.0,16.368305869601457,4.552749873690364,8.97762261672153,8.417796984328938,0.0,12.13273413692322,17.696185628620217,6.4208216229260096,0.0,5.749511833283905,6.103966387748303,0.0,0.0,16.368305869601457
C=C(O[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cccc(O)c1O)C(=O)O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cccc(O)c1O)[C@@H](C)O,-1.7136599999999922,802.843,22,0,0,2,0,0,43.36806657836236,19.120474506015512,10.818567211583044,60.246738242622925,0.0,0.0,0.0,22.99804733313562,10.818567211583044,31.900731624037984,11.46733495432437,13.08951281182515,41.51713334284554,29.996715947870328,4.794537184071822,0.0,0.0,18.711669820521717,63.79622916493172,13.08951281182515,17.230869371142294,29.988653746848364,40.95899729977125,11.814359458703011,11.814359458703011,5.969305287951849
CC[C@@H](C)[C@H](NC=O)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(OC)cc2)C(=O)N[C@H]([C@@H](C)CC)C(=O)N2NCCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]1C,1.3537000000000128,871.0899999999998,14,0,2,1,0,2,36.74659737094209,49.51398204930063,23.671624184645573,99.98119440354264,0.0,0.0,0.0,5.749511833283905,0.0,41.918556671947044,23.671624184645573,20.7022259298673,47.822478970177,38.57067281245728,10.220328581182207,0.0,0.0,80.36427498030022,67.55401188173444,20.013250011515776,7.109797541277533,54.146364025067925,0.0,35.94599395287365,5.907179729351506,5.969305287951849
N=C1N[C@H](c2c[nH]c(=N)[nH]2)[C@@H](CNC(=O)c2cc(Br)c(Br)[nH]2)N1,0.6426399999999999,446.107,4,0,1,0,2,1,21.568549266628228,0.0,10.818567211583044,22.224234002916706,0.0,0.0,0.0,0.0,10.818567211583044,30.902301374860617,0.0,6.544756405912575,43.72662209399404,15.613104395654865,0.0,0.0,0.0,0.0,37.92625486436031,12.741599977525652,26.853525187960674,5.693927994848461,11.57773802335307,0.0,5.907179729351506,0.0
CC(=O)O[C@H]1CC2=C(COC2=O)[C@]2(C)C[C@H](OC(C)=O)[C@H]3C(C)(C)CCC[C@]3(C)[C@@H]12,3.9657000000000036,418.53000000000026,2,3,1,0,0,0,0.0,28.59420041361561,28.080783500513128,73.64653131277379,0.0,0.0,0.0,0.0,0.0,0.0,28.080783500513128,6.606881964512918,17.90791586385555,9.589074368143644,4.794537184071822,0.0,0.0,34.11577042168851,35.66555033764085,43.09220311409609,0.0,18.814814740009524,0.0,0.0,0.0,17.90791586385555
C=C1CC[C@H]2[C@@](C)(CC[C@@H](C(C)(C)C=O)[C@]2(C)C(=O)O)[C@@H]1C(=O)OC,3.4741000000000017,350.4550000000001,4,2,0,0,0,0,0.0,19.120474506015515,33.99868954667452,53.37823529046652,0.0,0.0,0.0,0.0,0.0,0.0,33.99868954667452,7.109797541277533,18.224771099033255,9.589074368143644,0.0,0.0,0.0,32.923251812739636,49.857826253114226,5.41499046939678,18.442694056835705,6.286160523129555,0.0,0.0,0.0,11.938610575903699
CCCCCC[C@H]1[C@H](CCC)C[C@@H]2CC[C@@H]3NC(N)=N[C@H]1[C@H]23,4.074300000000002,305.51,7,2,1,0,0,0,11.050456081168516,0.0,23.671624184645573,78.05569062864136,0.0,0.0,0.0,0.0,0.0,5.316788604006331,34.39769639444343,0.0,5.959554568743835,0.0,4.992404732635669,0.0,0.0,52.372404136937305,43.43700463018823,11.959746875309353,6.041840829147961,0.0,5.959554568743835,0.0,0.0,0.0
CC(=O)O[C@H]([C@H](C)OC(C)=O)[C@@H](CCCCCCCCCCCCC1=C[C@H](C)OC1=O)C(=O)O,5.123400000000005,482.6140000000004,18,0,1,0,0,0,0.0,33.38873759768743,5.917906046161393,104.74480827387464,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,23.877221151807397,14.383611552215466,4.794537184071822,0.0,0.0,57.787394606334104,39.18595937499316,19.420578929450514,5.917906046161393,12.207932775496605,6.103966387748303,0.0,0.0,23.877221151807397
Oc1ccc2[nH]c3cnccc3c2c1Br,3.1842000000000006,263.094,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,21.805849864162116,0.0,5.749511833283905,0.0,9.967957041894417,0.0,0.0,37.73579376211146,4.9839785209472085,0.0,0.0,0.0,0.0,34.12904510333418,22.48599271815893,16.186263805061753,5.749511833283905,0.0,0.0,0.0,0.0
COC1=CC(C)(C)C(CC/C(C)=C/Cc2cc(O)ccc2O)=C(C)C1=O,4.822500000000006,356.4620000000001,6,1,0,1,0,0,0.0,15.95222176079788,5.41499046939678,46.1000435363115,0.0,0.0,0.0,11.49902366656781,0.0,0.0,5.41499046939678,7.109797541277533,5.783244946364939,4.794537184071822,0.0,0.0,0.0,31.06970356635366,57.38506058037798,16.551546491163045,7.109797541277533,11.49902366656781,5.759164871656176,5.783244946364939,0.0,0.0
